countrynewwb,codewb,year,pop_adult,regionwb24_hi,incomegroupwb24,group,group2,account_t_d,fiaccount_t_d,mobileaccount_t_d,borrow_any_t_d,fin4_d,dig_acc,fin11_2a,fin11a,fin11b,fin11c,fin11f,fin11d,fin11e,fin14a,fin14b,fin14c,fin14d,fin13_1a,fin13_1b,fin26a,fin26b,fin27a,fin27b,fin17f,fin17a_17a1_d,fin17a,fin17b,fin17c,fin22d,fin22e,fin22a_22a1_22g_d,fin22a,fin22a_1,fin22b,fin22c,fin24sav,fin24fam,fin24work,fin24bor,fin24sell,fin24other,fin24aVD,fin24aSD,fin24aND,fin24aSD_ND,fin24aP,fin24aN,fin24sav_SD_ND,fin24fam_SD_ND,fin24work_SD_ND,fin24bor_SD_ND,fin24sell_SD_ND,fin24other_SD_ND,fin24sav_VD,fin24fam_VD,fin24work_VD,fin24bor_VD,fin24sell_VD,fin24other_VD,fh1,fin28,fh2,fin29,fin31a_31b,fin30,fin31a,fin31b,fin31d,fin32_33_34a,fin32_33_34b,fin32_33_34c,fin32_33_34d,fin32_33_acc,fin32_33,fin32_n33_34a,fin32_n33_34b,fin32_n33_34c,fin32_n33_34d,fin32_n33_acc,fin32_n33,fin32,fin32_acc,fin34a,fin34b,fin34c,fin34d,fin37_38_39a,fin37_38_39b,fin37_38_39c,fin37_38_39d,fin37_38_39_acc,fin37_38,fin37_39a,fin37_39b,fin37_39c,fin37_39d,fin37_39_acc,fin37,fin38_39a,fin38_39b,fin38_39c,fin38_39d,fin38_39_acc,fin38,fin2_t_d,fin42,fin42_acc,fin43a,fin43b,fin43c,fin43d,fin45a,fin45c,fin45d,fin45e,fin45b,fin25e2,fin9b,fin10,fin22g,fin22h,inactive_t_d,fing2p_acc,fing2p_card,fing2p_cash,fing2p_fin,fing2p_mob,fing2p,g20_made,g20_received,g20_any,merchant_pay,save_any_t_d,fin11_1,fin5w,fin5m,fin5lm,fin5n,fin6w,fin6m,fin6lm,fin6n,fin11_0,fin9a,fin17dw,fin17dm,fin17dlm,fin17e,fin7,fin3,fin19,fin20,fin21,fin24ba,fin24bb,fin24bc,fin24bd,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2b,fin25e3w,fin25e3m,fin25e3lm,fin25e4a,fin25e4b,fin25e4c,fin25e4d,fin25e4e,fh2a,fin31c,fin36a,fin36b,fin40a,fin40b,fin36Aa,fin36Ab,fin8,fin13aw,fin13am,fin13alm,fin13an,fin13bw,fin13bm,fin13blm,fin13bn,fin13cw,fin13cm,fin13clm,fin13cn,fin13e,fin13f,fin13f_1,fin15,fin16,fin22f,fin41,fin35,fin44,fh1_fh2,fin28_29,fin31d_s,fin32_n33_34c_s,fin34c_s,fin43c_s,fin32_acc_s,fin34a_s,fin32_33_acc_s,inactive_t_d_s,fing2p_fin_s,fin32_33_34a_s,fin32_n33_acc_s,fin37_39_acc_s,fin37_39c_s,fin31a_31b_s,fin31a_s,fin31b_s,fin32_n33_34a_s,fin37_39a_s,fin34d_s,fin32_33_34d_s,fin32_n33_34d_s,fing2p_card_s,fin37_39d_s,fin42_acc_s,fin32_33_34c_s,fin37_38_39c_s,fin38_39c_s,fing2p_acc_s,fing2p_cash_s,fin37_38_39a_s,fin37_38_39_acc_s,fin38_39a_s,fin38_39_acc_s,fin34b_s,fin32_n33_34b_s,fin43b_s,fin27b_s,fin27a_s,fin22h_s,fin28_29_s,fin28_s,fin29_s,fing2p_mob_s,fin37_38_39d_s,fin37_38_39b_s,fin37_39b_s,fin11_2a_s,fin11b_s,fin11f_s,fin11d_s,fin11e_s,fin9b_s,fin11_1_s,fin5m_s,fin6m_s,fin9a_s,fin5w_s,fin6w_s,fin17dm_s,fin17dlm_s,fin25e3w_s,fin25e3m_s,fin24d1_s,fin14d_s,fin24d2_s,fin11a_s,fin11c_s,fin5lm_s,fin6lm_s,fin17dw_s,fin14c_s,fin13_1a_s,fin13_1b_s,fin13am_s,fin13alm_s,fin13bm_s,fin13blm_s,fin13cm_s,fin13clm_s,fin21_s,fin14b_s,fin13cw_s,fin13f_s,fin14a_s,fin25e3lm_s,fin13aw_s,fin13bw_s,fin24d3_s,fin5n_s,fin6n_s,fin13f_1_s,fin32_33_34b_s,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3a,con3b,con3c,con3d,con3e,con3f,con3g,con4,con5a,con5b,con6,con7,con8,con9a,con9b,con10,con11,con12d,con12w,con12m,con12lm,con13,con14,con15,con16,con17a,con17b,con17c,con17d,con18,con19,con20,con21,con22,con23,internet,con26d,con26w,con26m,con26lm,con27,con28d,con28w,con28m,con28lm,con28n,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32a,con32b,con32c,con32d,con32e,con32f,con32g,con32h,con10_s,con11_s,con12d_s,con14_s,con16_s,con17a_s,con17b_s,con18_s,con19_s,con20_s,con21_s,con26d_s,con27_s,con28m_s,con30a_s,con30b_s,con30c_s,con30d_s,con30e_s,con30f_s,con30g_s,con30h_s,con31a_s,con31b_s,con31f_s,con2a_s,con15_s,con17d_s,con29_s,con31d_s,con31h_s,con32a_s,con3a_s,con4_s,con28d_s,con28w_s,con23_s,con31c_s,con2b_s,con2d_s,con26w_s,con2c_s,con2e_s,con2g_s,con5b_s,con12m_s,con26lm_s,con12w_s,con2f_s,con13_s,con26m_s,con28lm_s,con5a_s,con17c_s,con32h_s
Thailand,THA,2024,60882768.0,East Asia & Pacific (excluding high income),Upper middle income,gender,men,0.909182448,0.909182448,0.446925458,0.451819742,0.656399629,0.717473824,,,,,,,,,,,,,,0.396520554,0.481357511,0.288195351,0.192234175,0.31310089,0.601717738,0.554319,0.279065703,,,,0.168292677,0.158813392,,0.227538973,,0.157293508,0.435322847,,,0.101781908,,0.275894772,0.336140403,0.275306744,0.611447147,0.894901997,0.1050980030069502,0.128130479,0.303996197,,,,,,0.124636417,,,,,0.322853568,0.250705369,0.310687309,0.240908772,0.34393688,0.632401161,0.260037303,0.32988981,0.276052185,,,,,,,0.273022468,0.184657929,0.171340454,,0.289379666,0.468400643,0.523732253,0.341602304,0.325245106,0.214083374,0.174449425,,0.353348013,,,,0.393619757,0.437926606,0.344159122,,,,0.384430866,0.428737715,,,,,,,0.577071211,0.215792431,,,,0.128428105,,0.182864683,0.205454891,0.370043398,0.101527438,,0.506847911,0.574150568,,,,,0.423952499,,,0.383680755,,0.463657624,0.60990151,0.727083045,0.828338044,0.527274502,0.671739077,,0.160151349,0.447987623,0.19090498,,0.384594398,0.240803636,0.181293616,,,0.493670393,,0.232157361,0.242756695,0.2489489727166769,0.129107596,0.673317526,0.235969926,,,0.180121346,0.241044833,0.108707105,0.348955251,0.132991954,,,,0.45085131,0.4023345368271031,0.30484072,0.128834398,,,,,0.336683273,,,,,0.263081026,0.187451112,0.201559907,,,0.527619439,,,,,,,,,,,,,,,,,,0.180256227,,,0.125747016,0.451599054,0.344944099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924033098,,,,,,,,,,,,,,,,,,,,,0.883644718,,,0.789718977,0.856671167,,,,,0.719513363,,0.534445804,0.594929806,0.138006571,,,0.62911905,0.547744718,,0.322629874,,0.159923167,0.850834417,0.796686922,,,,0.712562501,,,0.604902126,,,,0.385967495,0.614428728,0.769073366,0.737097791,0.634011709,0.167176795,0.558135924,0.208294898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2024,60882768.0,East Asia & Pacific (excluding high income),Upper middle income,gender,women,0.927000685,0.913125541,0.387674614,0.52868022,0.657203994,0.66801491,,,,,,,,,,,,,,0.404414919,0.450722673,0.262581478,0.188141195,0.205327647,0.472122772,0.434659215,0.19193323,,,,0.191931215,0.179473011,,0.355253428,,0.148988952,0.464707102,,,0.098379153,,0.3145986,0.405402355,0.156370727,0.561773082,0.876638211,0.1233617890434432,0.121158769,0.293121675,,,,,,0.171318899,,,,,0.36261901,0.302497075,0.406025148,0.333104982,0.383824472,0.73112221,0.278111569,0.365632943,0.33163315,,,,,,,0.180551887,0.11665082,0.096667858,,0.193066457,0.298051668,0.353203529,0.248218318,0.235703748,0.138628637,0.096667858,,0.358114962,,,,0.38192829,0.442433526,0.348583796,,,,0.370322885,0.430295063,,,,,,,0.561427165,0.202924209,,,,0.127215278,,0.160685877,0.15284645,0.403000358,0.173005361,,0.4904383,0.552021497,,,,,0.411599514,,,0.387786186,,0.467627452,0.57267547,0.68778911,0.826707184,0.498245514,0.591458831,,0.17505708,0.447902627,0.162343991,,0.360245152,0.296682661,0.136117082,,,0.492192337,,0.151968774,0.231656071,0.208958672,0.095386486,0.610121343,0.184129602,,,0.237692923,0.218095512,0.128307857,0.305635237,0.138439034,,,,0.402318205,0.436562385252207,0.330617516,0.111292592,,,,,0.334641252,,,,,0.190717222,0.19387177,0.180690067,,,0.410602447,,,,,,,,,,,,,,,,,,0.149887551,,,0.082529907,0.533818745,0.445118541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917683351,,,,,,,,,,,,,,,,,,,,,0.872916885,,,0.798531969,0.870453976,,,,,0.676017838,,0.479394181,0.625493833,0.139112034,,,0.640794682,0.532280757,,0.357417015,,0.111471368,0.864541058,0.799609049,,,,0.711950017,,,0.605593028,,,,0.431711932,0.661062112,0.778246427,0.683450272,0.553737972,0.151400707,0.516745498,0.246632826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2024,76663207.0,East Asia & Pacific (excluding high income),Lower middle income,gender,men,0.712493315,0.703124673,0.405124761,0.433774735,0.449838127,0.631106595,0.200848217,,,,,,0.140893452,,,,,,,0.440462325,0.411548174,0.288161531,0.123386644,0.168076869,0.42411262,0.410083509,0.107954561,0.081397816,,,,,,0.32309967,,0.22237281,0.415933421,0.304845312,,,,0.155127664,0.404779909,0.402450119,0.807230027,0.980676736,,0.195358537,0.301613092,0.284030761,,,,,0.105787088,,,,,0.187559481,0.118074558,0.198489982,0.104097183,0.258589406,0.465752608,0.201695439,0.237270442,0.203731418,,,,,,,0.365611021,0.200439951,,,0.384935536,0.494943992,0.503088918,0.393080462,0.373755946,0.205487851,,,,,,,,,,,,,,,,,,,,,0.660384733,0.251997442,,,,0.185190467,,0.140315183,0.512024405,0.198492851,,,0.469782539,0.627603559,,,,,,,,,,,0.564140367,0.498945709,0.634037201,0.494824269,0.663436078,,0.123724114,0.420478288,0.15000454,,0.318174807,0.283593996,0.09342767,,,0.628270833,,0.167019976,0.232149052,0.283340192,,0.609285678,0.138158167,,,,0.168547287,0.273130918,0.476140735,,,,,0.208594678,0.242710775438049,0.231532029,0.194568035,,,,,0.195527144,,,,,0.353534425,,,,,0.594567536,,,,,,,,,,,,,,,,,,,,,0.135969505,0.277687323,0.147312866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971808292,,,,,,,,,,,,,,,,,,,,,0.8583224,0.113485892,,0.886546292,0.929673494,,,,,0.801180958,,0.678396229,0.675234521,0.096641861,,0.11812668,0.669846895,0.588779507,,,,,0.886183432,0.84573889,,,,0.658199309,,,0.508625295,,,0.192641963,0.552237396,0.696568408,0.833882263,0.70651891,0.26671498,0.113015028,0.107789488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2024,76663207.0,East Asia & Pacific (excluding high income),Lower middle income,gender,women,0.698844155,0.694170673,0.370166655,0.430221982,0.420744765,0.623889518,0.221293819,,,,,,0.188217366,,,,,,,0.468936704,0.510871627,0.393175259,0.117696369,0.233658758,0.465047138,0.450737335,0.093600946,0.12039489,,,,,,0.348050545,,0.316360524,0.43745651,0.19591713,,,,0.176959935,0.427854783,0.375603187,0.80345797,0.98448341,,0.292134826,0.314372643,0.175166235,,,,,0.121078823,,,,,0.17221982,0.104325295,0.260287981,0.131384463,0.392315713,0.690127251,0.328014818,0.367973933,0.295372331,,,,,,,0.313928693,0.180991719,,,0.330079254,0.389970471,0.411543549,0.347825065,0.331674504,0.188194461,,,,,,,,,,,,,,,,,,,,,0.636524361,0.223748783,,,,0.164838779,,0.191980325,0.466025629,0.198207366,,,0.494822457,0.604431556,,,,,,,,,,,0.56528987,0.462941102,0.614006221,0.526939901,0.706975616,,0.104450702,0.384947104,0.16771135,,0.29646489,0.252348681,0.124002635,,,0.609322879,,0.224467988,0.22451881,0.315522534,,0.604352058,0.201524378,,,,0.156981453,0.240854551,0.518583804,,,,,0.323361917,0.2040216988737229,0.280563988,0.149936404,,,,,0.162869378,,,,,0.315601318,,,,,0.573533788,,,,,,,,,,,,,,,,,,,,,0.101869551,0.308798983,0.161127591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983486258,,,,,,,,,,,,,,,,,,,,,0.850600313,0.131769909,,0.853774557,0.948857408,,,,,0.782909146,,0.689503654,0.623166676,0.12637621,,0.130224226,0.659002574,0.5700016,,,,,0.871667688,0.83318515,,,,0.668171847,,,0.531493897,,,0.152026768,0.560410242,0.766267924,0.82956673,0.679312094,0.284309692,0.121980999,0.112095654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,2014,185894322.0,East Asia & Pacific (excluding high income),Lower middle income,income,richest 60%,0.452677592,0.452677592,,0.547074854,,,,,,,,,,,,,,,,,,,,,0.344549232,0.344549232,,0.266243528,0.134353534,0.13344453,0.146345544,0.146345544,,0.380674746,,,,,,,,,,,,0.563452433,0.4365475668776956,,,,,,,,,,,,,,,,,,0.608821091,,,0.565145933,,,,,,,,,0.17130498,,,0.225870747,0.286830523,,,,0.19280398,,,,,,,,,,0.081624239,,,0.141924518,,,,,,,0.34818433,0.262123186,,,,0.244051012,,,,,,,,,,,,,,,,,,,0.228330891,0.235929242,0.307617758,,0.770822034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,2014,185894322.0,East Asia & Pacific (excluding high income),Lower middle income,income,poorest 40%,0.221340114,0.218535837,,0.600549619,,,,,,,,,,,,,,,,,,,,,0.146294111,0.146294111,,0.23109445,0.193777031,0.092277431,0.123365825,0.123365825,,0.466568502,,,,,,,,,,,,0.228182312,0.7718176876912892,,,,,,,,,,,,,,,,,,0.58658117,,,0.570648486,,,,,,,,,0.2425207,,,0.270983596,0.300589146,,,,0.265018643,,,,,,,,,,0.226726356,,,0.275164158,,,,,,,0.125264789,0.315567395,,,,0.309054626,,,,,,,,,,,,,,,,,,,0.066533442,0.088764586,0.120540152,,0.575289599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2014,22158615.0,East Asia & Pacific (excluding high income),Upper middle income,income,richest 60%,0.844337127,0.844337127,,0.656802184,,,,,,,,,,,,,,,,,,,,,0.392386474,0.392386474,,,,,0.37409513,0.37409513,,0.351305163,,,,,,,,,,,,0.622428613,0.3775713874472359,,,,,,,,,,,,,,,,,0.19006293,0.577256399,0.179030968,,0.372165228,,,,,,,0.268267155,,0.115707336,,0.270878546,0.404170966,0.522952567,0.380982082,0.376400635,,0.123383412,,,,,,,,0.194513524,,,,0.194513524,0.294720204,,,,,,,0.466225512,,,,,,,,,,,,,,0.267188606,0.230749028,,,,,,0.27774601,,,0.573747406,0.582795421,0.709624626,,0.846832633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2014,22158615.0,East Asia & Pacific (excluding high income),Upper middle income,income,poorest 40%,0.752771612,0.752771612,,0.568414254,,,,,,,,,,,,,,,,,,,,,0.259194521,0.259194521,,,,,0.211859283,0.211859283,,0.444666939,,,,,,,,,,,,0.383524063,0.6164759373070855,,,,,,,,,,,,,,,,,0.063129193,0.507115992,0.052131362,,0.430873132,,,,,,,0.143026162,,0.123704884,,0.149575357,0.28283418,0.346592496,0.203112417,0.196563222,,0.13392614,,,,,,,,0.195607187,,,,0.205426056,0.365735421,,,,,,,0.333424289,,,,,,,,,,,,,,0.107293816,0.080982859,,,,,,0.236349463,,,0.286279993,0.412414981,0.505890366,,0.771474723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2014,66911959.0,East Asia & Pacific (excluding high income),Lower middle income,income,richest 60%,0.400997997,0.36720173,,0.709847955,,,,,,,,,,,,,,,,,,,,,0.213920603,0.213920603,,,0.265132197,0.136699323,0.154339809,0.154339809,,0.485559263,,,,,,,,,,,,0.592108399,0.407891601108275,,,,,,,,,,,,,,,,,,0.628040862,,,0.611324642,,,,,,0.12958908,,,0.181599341,,,0.253037835,0.382626914,,,,0.264439537,,,,,,,,,,,,,0.140516874,,,,,,,0.274997431,0.200111619,,,,0.189510463,,,,,,,,,,,,,,,,,,,0.22555515,0.192048626,0.277893501,,0.715913822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2014,66911959.0,East Asia & Pacific (excluding high income),Lower middle income,income,poorest 40%,0.180376718,0.150573318,,0.688845826,,,,,,,,,,,,,,,,,,,,,0.04855485,0.04855485,,,0.320567132,0.13464222,0.090541895,0.090541895,,0.487955148,,,,,,,,,,,,0.397210897,0.602789103,,,,,,,,,,,,,,,,,,0.438044346,,,0.403450305,,,,,,0.075775197,,,0.209804258,,,0.22715034,0.302925537,,,,0.279230625,,,,,,,,,,,,,0.222177973,,,,,,,0.099297101,0.25217582,,,,0.24107951,,,,,,,,,,,,,,,,,,,0.100345302,0.057716174,0.116849813,,0.609487676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2014,4691514.0,High income,High income,income,richest 60%,0.964045369,0.964045369,,0.471658793,,,,,,,,,,,,,,,,,,,,,0.483782826,0.483782826,,,,,0.429745357,0.429745357,,,,,,,,,,,,,,0.871075026,0.128924973509777,,,,,,,,,,,,,,,,,0.391683725,0.49639368,0.387395371,,0.06983522,0.216101476,,,,0.217582966,0.226889582,0.203242292,,,,0.211191864,0.27113451,0.498024092,0.42877483,0.419343768,,,,,,,,,,0.206897526,,,,0.206897526,0.228810413,,,,,,,0.902892451,,,,,,,,,,,,,,0.403158385,0.368858251,,,,,,0.386266431,,,0.858580614,0.676803485,0.898739513,,0.759359742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2014,4691514.0,High income,High income,income,poorest 40%,0.962746371,0.962746371,,0.340283108,,,,,,,,,,,,,,,,,,,,,0.429470594,0.429470594,,,,,0.299943224,0.299943224,,,,,,,,,,,,,,0.665917596,0.3340824042242842,,,,,,,,,,,,,,,,,0.375176338,0.561430235,0.366047866,,0.150428339,0.139813537,,,,0.139813537,0.169615228,0.200783162,,,,0.209292761,0.261344619,0.430959848,0.349106298,0.340596699,,,,,,,,,,0.32877311,,,,0.332770634,0.356630234,,,,,,,0.881197944,,,,,,,,,,,,,,0.28070399,0.229055888,,,,,,0.439091272,,,0.848029414,0.66721136,0.905785784,,0.694917254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2014,56707280.0,East Asia & Pacific (excluding high income),Upper middle income,income,richest 60%,0.82640007,0.82640007,,0.526133808,,,,,,,,,,,,,,,,,,,,,0.465523886,0.465523886,,,0.164015275,0.12632069,0.191108299,0.191108299,,0.319039805,,,,,,,,,,,,0.618397599,0.3816024013079697,,,,,,,,,,,,,,,,,,0.839441857,,,0.802724933,,,,,,,,,0.128293929,,,0.200713008463848,0.293089364,,,,0.162189311,,,,,,,,,,0.0928380689309019,,,0.214864574,,,,,,,0.602444162,0.32061138,,,,0.286033338,,,,,,,,,,,,,,,,0.155969223,,,0.270729151,0.348498956,0.451151788,,0.836122112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2014,56707280.0,East Asia & Pacific (excluding high income),Upper middle income,income,poorest 40%,0.713588554,0.713588554,,0.5121621,,,,,,,,,,,,,,,,,,,,,0.316344251,0.316344251,,,0.272535432,0.130217569,0.162007166,0.162007166,,0.299311622,,,,,,,,,,,,0.53501474,0.4649852597278582,,,,,,,,,,,,,,,,,,0.894799301,,,0.878519134,,,,,,,,,0.125361534,,,0.136670897,0.177419537,,,,0.160883805,,,,,,,,,,0.189976725,,,0.243365923,,,,,,,0.464881201,0.440030888,,,,0.405232636,,,,,,,,,,,,,,,,0.050667755,,,0.142078509,0.159267955,0.242229866,,0.758661986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2014,68893679.0,East Asia & Pacific (excluding high income),Lower middle income,income,richest 60%,0.390560127,0.390560127,,0.447272663,,,,,,,,,,,,,,,,,,,,,0.185538824,0.185538824,,0.122047437,,,0.182669327,0.182669327,,0.280914715,,,,,,,,,,,,0.789792136,0.2102078635052031,,,,,,,,,,,,,,,,,,0.897822577,,,0.873011685,,,,,,,,,0.171664314,,,0.267656266,0.306526193,,,,0.192272084,,,,,,,,,,,,,,,,,,,,0.341238356,0.257824545,,,,0.251554658,,,,,,,,,,,,,,,,,,,0.137466943,0.194315332,0.239007135,,0.665319868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
